Time Data,Headline
2012-04-10T15:45:00Z,"UBS Maintains Qualcomm at Buy, Raises PT from $75 to $80"
2012-04-12T10:00:00Z,"Credit Suisse Maintains Qualcomm at Outperform, Raises PT from $70 to $80"
2012-04-12T11:11:00Z,UPDATE: Credit Suisse Raises PT to $80 on QUALCOMM
2012-04-16T00:00:00Z,Kilroy Realty Leases to Qualcomm - Analyst Blog
2012-04-17T00:00:00Z,"New Ratings ( QCOM, AVA, CCJ, DOV, KBR, SPW, STAG, LPI, NSM, NCT )"
2012-04-17T00:00:00Z,Earnings Preview: Qualcomm Inc. - Analyst Blog
2012-04-18T20:00:00Z,Qualcomm Reports Q2 EPS $1.01 vs $0.96 Est; Revenues $4.94B vs $4.84B Est
2012-04-18T20:02:00Z,"Qualcomm Beats, Falls 4%"
2012-04-18T21:58:00Z,Qualcomm Down 3% After Q2 Earnings
2012-04-19T00:00:00Z,"QUALCOMM, EMC Corporation Among Stocks Down on High Volume Thursday"
2012-04-19T15:55:00Z,"UBS Maintains Qualcomm at Buy, Lowers PT from $80 to $78"
2012-04-19T16:31:00Z,Qualcomm Shares Under Pressure After Q2 Earnings
2012-04-20T00:00:00Z,"Strong Demand And Third-Party Supply Issues Trip Up Qualcomm (QCOM, BRCM, TSM, AAPL)"
2012-04-20T12:44:00Z,"Scotia Capital Markets Maintains Qualcomm at Sector Outperform, Raises PT from $74.5 to $78.5"
2012-04-25T00:00:00Z,"Stock Futures Higher on Apple's Blowout Quarter. Stocks to Watch: AAPL, AN, BIDU, BAC, CAT, CLF, LLY, QCOM, SAP"
2012-04-25T13:29:00Z,"Cramer: QCOM, BRCM Should Be Up; Tremendous Exposure to AAPL; Wet Blanket Removed"
2012-04-26T00:00:00Z,"ARM Holdings Looks Way Ahead Of Itself (ARMH, BRCM, QCOM, INTC)"
2012-04-27T14:09:00Z,"UPDATE: Hedge Fund Manager Barton Biggs Making Positive Comments on Tech; Mentions VMWare, Cisco, Apple, Qualcomm, Broadcom"
2012-05-04T00:00:00Z,Earnings Scorecard: Qualcomm Inc. - Analyst Blog
2012-05-07T00:00:00Z,"Broadcom Worth A Look (BRCM, QCOM, TXN, MRVL)"
2012-05-10T11:31:00Z,Qualcomm and Digibras Group Sign 3G/4G License Agreement
2012-05-16T00:00:00Z,Qualcomm to Divest Indian Venture - Analyst Blog
2012-05-18T00:00:00Z,"Zacks Industry Outlook Highlights: ARM Holdings, Qualcomm, Semtech and Linear Technology - Press Releases"
2012-05-22T00:00:00Z,"Marvell Has The Value, But What About Market Positioning? (MRVL, BRCM, QCOM, LSI)"
2012-05-22T11:30:00Z,Qualcomm Labs Teams with EvoNexus
2012-05-29T00:00:00Z,Qualcomm Sells Indian BWA Spectrum - Analyst Blog
2012-06-07T00:00:00Z,"Analysts' Actions: CHK, HAL, KO, QCOM, RIMM"
2012-06-11T11:32:00Z,"Morgan Stanley Maintains Qualcomm at Overweight, Lowers PT from $78 to $75"
2012-06-12T00:00:00Z,"Analysts' Actions: BA, CG, QCOM, TXN, BEN"
2012-06-12T13:45:00Z,"FBR Capital Markets Maintains Outperform, $70 PT on QUALCOMM; Looking Toward September Upside"
2012-06-13T00:00:00Z,DISH Seals Deal with Qualcomm - Analyst Blog
2012-06-18T11:30:00Z,From Earlier: Qualcomm Acquires Summit Microelectronics
2012-06-18T11:55:00Z,"Goldman Sachs Lowers PT on Qualcomm from $76 to $71, Maintains CL-Buy"
2012-06-18T15:11:00Z,"UPDATE: Goldman Sachs Reiterates Buy Rating, Lowers PT for Qualcomm"
2012-06-19T00:00:00Z,Qualcomm Snaps Up Summit Micro - Analyst Blog
2012-06-20T17:59:00Z,UPDATE: Windows Phone 8 Handsets Will Run Qualcomm Chips
2012-06-21T15:20:00Z,"Option Alert: Qualcomm July 60 Call; Block Trade: 6,400 Contracts; Currently $56.13"
2012-06-25T16:36:00Z,"Option Alert: Qualcomm October 65 Call; Block Trade: 10,000 Contracts; Currently $53.55"
2012-06-27T17:39:00Z,Qualcomm CEO Jacobs Says SnapDragon Windows RT Devices Coming at Launch
2012-06-27T21:39:00Z,Qualcomm CEO Says Wouldn't Say No to Writing Big Checks for Supply
2012-06-27T21:41:00Z,UPDATE: Qualcomm CEO Says Exploring Different Business Arrangements for Supply
2012-06-28T00:00:00Z,"Analysts' Actions: ARNA, F, BRCM, QCOM"
2012-06-28T00:00:00Z,"Research In Motion, Qualcomm: Tech Winners & Losers"
2012-06-28T10:02:00Z,"Cantor Fitzgerald Initiates Coverage On Qualcomm at Buy, Announces PT of $66"
2012-06-28T11:30:00Z,Qualcomm Announces Plans to Implement a New Corporate Structure
2012-06-28T12:10:00Z,"UPDATE: Cantor Fitzgerald Initiates QUALCOMM with Buy, $66 PT  on Smartphone Exposure"
2012-07-03T00:00:00Z,Qualcomm Plans Business Restructure - Analyst Blog
2012-07-03T16:51:00Z,"UBS Maintains Qualcomm at Buy, Lowers PT from $78 to $73"
2012-07-05T13:42:00Z,UPDATE: Williams Financial Group Reiterates Hold on QUALCOMM on Samsung 28nm Deal
2012-07-16T10:05:00Z,"Societe Generale Upgrades Qualcomm from Sell to Hold, Maintains PT at $57"
2012-07-16T14:38:00Z,"FBR Capital Markets Reiterates Outperform Rating, $70 PT on Qualcomm"
2012-07-16T15:29:00Z,"Social Media Outlook for Monday July 16 (HGSI, KO, QCOM, WYNN)"
2012-07-16T16:49:00Z,UPDATE: Societe Generale Upgrades QUALCOMM to Hold As Shares Price In Uncertainties
2012-07-16T17:52:00Z,"Option Alert: Qualcomm August 60 Call; Block Trade: 10,000 Contracts @$0.35, Currently $54.40"
2012-07-16T19:29:00Z,Societe Generale Upgrades Qualcomm to Hold; What Chip Companies Could Benefit?
2012-07-17T00:00:00Z,Earnings Preview: Qualcomm Inc. - Analyst Blog
2012-07-17T00:00:00Z,"Buy IBM, QCOM; Trade BAC; Sell JNJ"
2012-07-18T00:00:00Z,"Stocks End Higher; IBM Tops Views, Qualcomm Misses"
2012-07-18T15:56:00Z,"Cooperman: Also Likes QCOM, WPI, WU, MET, HAL"
2012-07-18T20:00:00Z,Qualcomm Reports Q3 EPS $0.85 vs $0.86 Est; Revenues $4.63B vs $4.68B Est
2012-07-18T20:02:00Z,"UPDATE: Qualcomm Sees 4q Rev.  $4.45b - $4.85b, Est. $4.89b"
2012-07-18T21:04:00Z,Qualcomm Higher After Hours Despite Missing Estimates
2012-07-18T21:36:00Z,UPDATE: Qualcomm Says Emerging Markets are Holding Strong
2012-07-19T00:00:00Z,"Stock Futures Boosted by Earnings. Stocks to Watch: AXP, AAPL, COF, EBAY, IBM, MS, QCOM, TRV, VZ"
2012-07-19T00:00:00Z,Qualcomm Shares Rise 4% On Smartphone Expectations
2012-07-19T00:00:00Z,Qualcomm Shares Soar Despite 3Q Miss - Analyst Blog
2012-07-19T10:09:00Z,"Deutsche Bank Maintains Qualcomm at Buy, Lowers PT from $75 to $70"
2012-07-19T14:01:00Z,UPDATE: Deutsche Bank Reduces PT to $70 on QUALCOMM Post Earnings Call
2012-07-19T17:51:00Z,Qualcomm Rises 4% Thursday on Plans to Ease Chip Supply Shortage -IBD
2012-07-24T00:00:00Z,"For Texas Instruments, The Song Remains The Same (TXN, QCOM, BRCM, INTC)"
2012-07-25T00:00:00Z,"Broadcom In The Right Place At The Right Time (BRCM, TXN, QCOM, AAPL)"
2012-07-25T20:58:00Z,Akamai Says It Will Embed Its Technology Into Qualcomm's Chips
2012-08-06T00:00:00Z,Earnings Scorecard: Qualcomm - Analyst Blog
2012-08-06T11:32:00Z,Qualcomm Appoints Chief Marketing Officer
2012-08-07T00:00:00Z,Is Qualcomm Strong Enough to Survive in the Technology Industry?
2012-08-08T18:32:00Z,Hearing Chatter of Samsung - Qualcomm Bid for AMD
2012-08-09T00:00:00Z,"ASML Gets TSMC To Sign On The Dotted Line (ASML, INTC, TSM, QCOM)"
2012-08-13T10:15:00Z,Short Sellers Shy Away from Qualcomm and Texas Instruments
2012-08-15T13:12:00Z,"Evercore Partners Initiates Coverage on Qualcomm at Overweight, Announces PT of $85"
2012-08-21T21:02:00Z,Qualcomm Planning to Open Tablets Development Center in Sao Paulo -Bloomberg
2012-08-22T00:00:00Z,"The Back-And-Forth At Marvell Goes On (MRVL, WDC, BRCM, QCOM)"
2012-08-23T20:31:00Z,Qualcomm Acquires Small Cell Pioneer DesignArt Networks
2012-08-24T14:51:00Z,ParkerVision Will Amend Claims Against Qualcomm
2012-08-29T20:29:00Z,Qualcomm Said to Hire GM's Ex-Futuristic Vehicle Developers -Bloomberg
2012-09-04T00:00:00Z,"Introducing New Guru David Rolfe, Added to EXPD, CTSH, VAR, QCOM in Q2"
2012-09-05T00:00:00Z,"The Best Way to Invest in the iPhone 5 May Not be Apple: QCOM, AAPL, ARMH, CRUS in Focus"
2012-09-10T00:00:00Z,"Apple Throws Everything Into Question For Audience (AAPL, ADNC, QCOM, CRUS)"
2012-09-13T00:00:00Z,"NASDAQ 100 Mid-day Update: Flat Top Performers: ILMN, BIDU, QCOM"
2012-09-17T13:14:00Z,"BMO Capital Markets Maintains Qualcomm at Outperform, Raises PT from $77 to $78"
2012-09-19T00:00:00Z,"Rising Apple iPhone Demand Floats Qualcomm, Broadcom"
2012-09-19T10:55:00Z,"FBR Capital Markets Maintains Qualcomm at Outperform, Raises PT from $70 to $72"
2012-09-19T16:51:00Z,"UPDATE: FBR Capital Markets Reiterates Outperform Rating, Raises PT on QUALCOMM"
2012-09-20T16:33:00Z,Qualcomm Spikes Lower
2012-09-20T16:58:00Z,Qualcomm Breaks Down Through Major Support at $64.50
2012-09-25T15:12:00Z,"Report Mentions SanDisk, Qualcomm as Big Beneficiaries of iPhone 5 -Cnet"
2012-09-27T00:00:00Z,Qualcomm's Snapdragon Mobile Chips Take On MediaTek
2012-09-27T00:00:00Z,QCOM to Expand its S4 Chip Range - Analyst Blog
2012-09-28T11:47:00Z,"Brean Murray Initiates Coverage Qualcomm at Buy, Announces PT of $73"
2012-09-28T11:54:00Z,UBS   on Qualcomm
2012-10-02T00:00:00Z,QCOM Finishes Restructuring - Analyst Blog
2012-10-03T11:51:00Z,Qualcomm Technologies and Oracle Collaborate on Platform for Machine-to-Machine Applications
2012-10-03T13:17:00Z,From Earlier: Qualcomm and Oracle Collaborate on Platform for Machine-to-Machine Applications
2012-10-07T00:00:00Z,"WEEKLY CFO SELLS HIGHLIGHT: QCOM, RA, ARNA, ATU, DGX, MSCC"
2012-10-08T17:36:00Z,Avian Downgrades Qualcomm from Positive to Neutral
2012-10-10T00:00:00Z,Analysts' Actions: USB QCOM AEO HD RL
2012-10-10T11:33:00Z,Qualcomm and Semp Toshiba Sign 3G/4G License Agreement
2012-10-10T12:04:00Z,DA Davidson Downgrades Qualcomm from Buy to Neutral
2012-10-11T00:00:00Z,QCOM Inks Deal with Semp Toshiba - Analyst Blog
2012-10-18T00:00:00Z,QCOM's Unit Intros New AV2 Chip - Analyst Blog
2012-10-25T00:00:00Z,"Broadcom Stands Out In A Weak Crowd (BRCM, AAPL, QCOM)"
2012-10-29T17:08:00Z,Microsoft Says Has Worked Closely with Qualcomm on Windows 8 Phones
2012-11-05T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: ADP CSCO NRG QCOM UNH BMRN (Update1)
2012-11-05T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: ADP CSCO NRG QCOM UNH BMRN
2012-11-05T12:51:00Z,"Nomura Upgrades Qualcomm from Neutral to Buy, Raises PT from $60 to $70"
2012-11-06T00:00:00Z,Earnings Preview: Qualcomm Inc. - Analyst Blog
2012-11-06T00:00:00Z,Qualcomm Earnings Seen Inching Up; Phone Chips Focus
2012-11-06T00:00:00Z,Cramer's 7 Stocks in 60 Seconds: ADT CZR WDAY QCOM EOG FOSL UBS (Update1)
2012-11-06T00:00:00Z,Cramer's 7 Stocks in 60 Seconds: ADT CZR WDAY QCOM EOG FOSL UBS
2012-11-07T00:00:00Z,Qualcomm Looks Set For Strong Growth
2012-11-07T00:00:00Z,"Qualcomm Earnings Top Views, Allay Shortage Concerns"
2012-11-07T21:01:00Z,Qualcomm Reports Q4 EPS $0.89 vs $0.82 Est; Revenues $4.87B vs $4.67B Est
2012-11-07T21:02:00Z,"Qualcomm Rises 6% After-Hours on Earnings Beat, Raised Guidance"
2012-11-07T21:02:00Z,"Qualcomm Guides Q1 EPS $1.08-1.16 vs $1.00 Est, Sales $5.6-6.1B vs 5.29B Est; Sees FY13 EPS $4.12-4.32 vs $4.12 Est, Sales $23-24B vs $21.69B Est"
2012-11-07T21:36:00Z,QUALCOMM Says Guidance 'Based on Conservative Economic Outlook'
2012-11-07T21:59:00Z,Qualcomm Jumps on Q4 Results
2012-11-08T00:00:00Z,"Qualcomm Offers Some Rare Outpeformance In Chips (QCOM, BRCM, TXN, AAPL)"
2012-11-08T00:00:00Z,"Stocks to Watch: Disney, Groupon, Qualcomm"
2012-11-08T12:31:00Z,"Deutsche Bank Maintains Qualcomm at Buy, Raises PT from $70 to $74"
2012-11-08T13:17:00Z,"FBR Capital Markets Maintains Qualcomm at Outperform, Raises PT from $72 to $77"
2012-11-08T13:26:00Z,"Societe Generale Maintains Qualcomm at Hold, Raises PT from $57 to $64"
2012-11-08T13:28:00Z,"Citigroup Maintains Qualcomm at Buy, Raises PT from $74 to $75"
2012-11-08T13:33:00Z,"Cantor Fitzgerald Maintains Qualcomm at Buy, Raises PT from $66 to $69"
2012-11-08T15:49:00Z,"UPDATE: Cantor Fitzgerald Reiterates Buy Qualcomm, Raises PT to $69"
2012-11-08T16:27:00Z,"Qualcomm Jumps 6% on Positive Earnings, Big Smartphone Sales"
2012-11-12T17:56:00Z,UPDATE: Morgan Stanley Reiterates QUALCOMM at Overweight; Guidance Likely Conservative
2012-11-13T00:00:00Z,"Wall Street Still Isn't Buying Nvidia's Story, But Should You? (NVDA, QCOM, BRCM, TXN)"
2012-11-13T12:44:00Z,"Nomura Maintains Qualcomm at Buy, Raises PT from $70 to $75"
2012-11-13T17:06:00Z,UPDATE: Nomura Raises PT to $75 on QUALCOMM; Potential Underestimated
2012-11-14T00:00:00Z,"'Mad Money' Lightning Round: Qualcomm, Broadcom, Cisco Looking Good"
2012-11-14T16:40:00Z,"Tom Steyer's Farallon Capital 13F Just Filed: Liquidated Stakes in Target, Microsoft, Raised Stakes in Priceline, QUALCOMM, Visa, Lowered Apple, CBS Positions"
2012-11-15T00:00:00Z,"Eclipsing Intel in Market Cap, Now Qualcomm Plans to Handle 1,000-fold Increase in Mobile Data"
2012-11-15T12:30:00Z,"Sharp Higher on Rumors of Rescue by Intel, Qualcomm"
2012-11-16T00:00:00Z,Qualcomm Sees China Mobile iPhone 5 Launch Delay
2012-11-16T00:00:00Z,"Dell, Qualcomm, Apple: Tech Premarket"
2012-11-16T12:31:00Z,Qualcomm Acquires Assets of Digital Positioning Technology Innovator EPOS
2012-11-19T11:20:00Z,"Baidu, Qualcomm Announce Collaboration"
2012-11-19T20:58:00Z,"Baidu, Qualcomm to Offer Free Online Storage in China - South China Morning Post"
2012-12-03T17:07:00Z,"Nikkei Reporting Sharp, QUALCOMM to Develop LCD Panel; QCOM to Invest Up to 10B Yen in Sharp"
2012-12-04T00:00:00Z,"Facebook, Qualcomm, Apple: Tech Premarket"
2012-12-04T11:57:00Z,Sharp in Capital Alliance with Qualcomm; Announces Display Technology Development Agreement
2012-12-05T11:31:00Z,Qualcomm to Become Third Largest Chipmaker in 2012 -DigiTimes
2012-12-05T11:35:00Z,"Recruit, Dentsu Blogwatcher, Qualcomm Labs Collaborate to License Gimbal Context Awareness Solution"
2012-12-05T19:16:00Z,Qualcomm and Sharp: MEMS and IGZO Tie the Knot
2012-12-06T11:29:00Z,"Foxconn Chairman Says Qualcomm, Sharp, Foxconn to Become New Triangle Chain -DigiTimes"
2012-12-10T00:00:00Z,"Broadcom's Analyst Day Supports The Bulls (BRCM, QCOM, SPRD, MRVL)"
2012-12-17T00:00:00Z,Qualcomm Surges To Take No. 3 Chip Market Share Spot
2012-12-17T20:49:00Z,Will Qualcomm and Intel Suffer as Semiconductor Revenue Declines?
2012-12-18T00:00:00Z,Qualcomm Takes Third Place - Analyst Blog
2013-01-02T15:37:00Z,QUALCOMM Shares Strong as Citi Added to 'Top Picks Live' List; Broadcom Removed from List
2013-01-02T17:11:00Z,"Omega Advisor's Leon Cooperman Sees a Good Year for Sprint, Express Scripts, Likes QUALCOMM and Google Over Apple"
2013-01-03T14:24:00Z,Dinapoli Files Suit Against QUALCOMM
2013-01-04T19:55:00Z,"QUALCOMM CFO Bill Keitel Sold 159,073 Shares Over Jan. 2nd-3rd"
2013-01-07T00:00:00Z,QCOM to Boost Home Device Bandwidth - Analyst Blog
2013-01-07T00:00:00Z,"Weekly CFO Sells Highlight: QCOM, TEA, ADBE, FNF, SPB, RTN"
2013-01-08T00:00:00Z,"CES: Intel, Qualcomm Go Head-to-Head"
2013-01-08T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: BHI QCOM DOV ITW DECK KKR (Update 1)
2013-01-08T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: BHI QCOM DOV ITW DECK KKR
2013-01-08T00:00:00Z,Qualcomm Boosts High-end Chipsets - Analyst Blog
2013-01-08T00:00:00Z,"As Goes Apple, So Goes Qualcomm? Think Again"
2013-01-08T00:00:00Z,"Qualcomm, Intel Update Their Fastest Chips At CES"
2013-01-08T12:56:00Z,"Credit Suisse Maintains Outperform on QUALCOMM Incorporated, Raises PT to $85.00"
2013-01-08T17:09:00Z,"Nikkei Reporting QUALCOMM, Sharp to Commercialize Panels Next Year"
2013-01-09T12:27:00Z,"Topeka Capital Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $75.00 PT"
2013-01-09T13:11:00Z,UPDATE: Topeka Capital Markets Initiates QUALCOMM at Buy on Momentum
2013-01-25T15:19:00Z,Apple May Use Qualcomm Processors for Low-Cost iPhone for Emerging Markets -MacRumors
2013-01-29T00:00:00Z,"Apple Has Room To Get Worse Before Getting Better (AAPL, BRCM, NOK, QCOM)"
2013-01-30T00:00:00Z,"Qualcomm Earnings Beat Forecasts, Raises Outlook"
2013-01-30T21:00:00Z,QUALCOMM Incorporated Reports Q1 EPS of $1.26 vs $1.12 Est; Revenue of $6.0B vs $5.90B Est
2013-01-30T21:01:00Z,QUALCOMM Incorporated Sees Q2 EPS $1.10-1.18 vs $1.10 Est
2013-01-30T21:02:00Z,QUALCOMM Incorporated Raises FY2013 EPS Guidance from $4.12-4.32 to $4.25-4.45 vs $4.31 Est
2013-01-30T21:05:00Z,UPDATE: QUALCOMM Raises FY Sales Guidance from $23-24B to $23.4-24.4B vs $23.64B Est
2013-01-30T22:01:00Z,"QUALCOMM Announces CFO Keitel to Retire, George Davis Named as Replacement"
2013-01-30T22:29:00Z,Qualcomm Jumps on Strong Q1 Earnings; Lifts Full-Year View
2013-01-31T00:00:00Z,Analysts' Actions: FB HES RIMM BA CIT QCOM
2013-01-31T00:00:00Z,Qualcomm Stock Jumps On Confident Mobile Chip Outlook
2013-01-31T00:00:00Z,"Qualcomm Tops, Outlook Robust - Analyst Blog"
2013-01-31T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: CTXS PXD FIO VALE CLB QCOM (Update 1)
2013-01-31T00:00:00Z,Cramer's 6 Stocks in 60 Seconds: CTRX PXD FIO VALE CLB QCOM
2013-01-31T00:00:00Z,"Futures Dip On Earnings, Jobs; Qualcomm, MasterCard Climbing"
2013-02-01T00:00:00Z,Do You Check Your Smart Phone After Sex? Qualcomm Thanks You
2013-02-03T00:00:00Z,"Forget Apple Vs. Samsung, Qualcomm Wins Either Way (QCOM, AAPL, BRCM, INTC)"
2013-02-06T00:00:00Z,"Broadcom Stumbles, But The Street Forgives (BRCM, QCOM, AAPL, FSL)"
2013-02-07T00:00:00Z,Qualcomm Is Surest Bet in the Mobile Market
2013-02-08T00:00:00Z,Qualcomm Upgraded to Outperform - Analyst Blog
2013-02-12T11:35:00Z,"JP Morgan Downgrades QUALCOMM Incorporated to Neutral, Maintains $70.00 PT"
2013-02-12T12:41:00Z,UPDATE: JP Morgan Downgrades QUALCOMM to Neutral on Slowing Smartphone Adoption
2013-02-13T00:00:00Z,"ON Semiconductor Seems To Have Found Bottom (ONNN, QCOM, LSI, MRVL)"
2013-02-20T00:00:00Z,Analysts' Actions: COF QCOM DECK HOT ESRX
2013-02-21T00:00:00Z,Qualcomm Enhances S4 Chip - Analyst Blog
2013-02-21T13:49:00Z,ParkerVision Wins Favorable Markman Order in Patent Infringement Action Against Qualcomm
2013-02-21T15:42:00Z,"Skyworks, RF Micro, Triquint Shares Tumble as Qualcomm's RF360 Front-End Program Will Compete"
2013-02-25T15:23:00Z,"Qualcomm Chairman, CEO Paul Jacobs on CNBC Says Seeing Strong Growth in Smartphone Market"
2013-03-02T14:55:00Z,"Short Interest in Chip Makers on the Rise (AMAT, ARM, QCOM)"
2013-03-04T16:32:00Z,"Deutsche Bank Reiterates Buy Rating, $78 PT on Qualcomm on Front End Module Announcement"
2013-03-05T12:32:00Z,"Qualcomm Raises Qtr. Dividend from $0.25 to $0.35/Share, Announces $5B Buyback Plan"
2013-03-05T17:44:00Z,UPDATE: Goldman Sachs Reiterates Buy Rating on QUALCOMM; Buyback Positive for the Stock
2013-03-06T11:41:00Z,"Goldman Sachs Downgrades QUALCOMM Incorporated to Buy, Maintains $80.00 PT"
2013-03-06T13:34:00Z,"ITT Exelis Reaches Patent Settlement Pacts with Verizon, QUALCOMM, LG, Kyocera"
2013-03-06T15:52:00Z,"UPDATE: Goldman Sachs Downgrades QUALCOMM to Buy, Reiterates $80 PT on Multiple Factors"
2013-03-11T10:46:00Z,"Susquehanna Maintains Positive on QUALCOMM Incorporated, Raises PT to $85.00"
2013-03-14T00:00:00Z,Qualcomm seen as key beneficiary of Samsung Galaxy S4
2013-03-15T11:41:00Z,"Arm Holdings Workng on Plan to Help Second-Tier IC Designers Catch up with Qualcomm, Nvidia -DigiTimes"
2013-03-15T18:13:00Z,"Unusual Options Action: Qualcomm April Deep-Out-The-Money $52.50 Puts trade 7,548 Times Against an Open Interest of 3,176"
2013-03-17T00:00:00Z,Sharp Says Won't Get Second Part of Qualcomm Investment by March 29
2013-03-18T00:00:00Z,Qualcomm Postpones Sharp Investment - Analyst Blog
2013-03-18T16:34:00Z,"Tigress Financial's Ivan Feinseth Initiated Coverage on QUALCOMM with Strong Buy Rating, NVIDIA with Neutral Rating, Texas Instruments with Underperform"
2013-03-19T14:13:00Z,Qualcomm to Replace NVIDIA for Google's Next-Gen Nexus 7
2013-03-28T00:00:00Z,Qualcomm Targets Vietnam Market - Analyst Blog
2013-03-28T18:37:00Z,"Court Denies Qualcomm's Motion to Dismiss Parkervision's Claims, Parkervision Currently Up 5 Percent"
2013-04-02T12:00:00Z,"Raymond James Upgrades QUALCOMM Incorporated to Strong Buy, Raises PT to $83.00"
2013-04-03T00:00:00Z,"Good News Watch: Don't Count Qualcomm, Inc. (QCOM) Out"
2013-04-03T12:54:00Z,"Northland Securities Initiates Coverage on QUALCOMM Incorporated at Outperform, Announces $80.00 PT"
2013-04-04T11:35:00Z,"Qualcomm, MLBAM Announce Technology Collaboration for Ballpark Connectivity Engineering Study, Optimization"
2013-04-04T19:06:00Z,"Qualcomm to Work with Facebook to Enhance Performance of Facebook Home, Facebook for Android"
2013-04-08T12:07:00Z,"Canaccord Genuity Maintains Buy on QUALCOMM Incorporated, Raises PT to $85.00"
2013-04-08T16:11:00Z,UPDATE: Canaccord Raises PT on QUALCOMM on Share Gains
2013-04-09T13:02:00Z,"QUALCOMM Incorporated Raised Quarterly Dividend from 0.25 to $0.3500/Share, Yields 2.1000%"
2013-04-11T00:00:00Z,Qualcomm Reverts to Neutral - Analyst Blog
2013-04-17T00:00:00Z,"Good News Watch: Qualcomm, Inc. (QCOM) Ahead of Earnings"
2013-04-24T19:41:00Z,"QCOM (Implied Move): 67.50 Straddle Price is $2.75, an ~4% Move"
2013-04-24T20:00:00Z,QUALCOMM Incorporated Reports Q2 EPS of $1.17 vs $1.16 Est; Revenue of $6.12B vs $6.07B Est
2013-04-24T20:02:00Z,QUALCOMM Incorporated Raises FY2013 EPS Guidance from $4.25-4.45 to $4.40-4.55 vs $4.54 Est; Raises FY2013 Sales Guidance from $23.40B-24.40B to $24.0B-25.0B vs $24.16B Est
2013-04-24T20:02:00Z,QUALCOMM Incorporated Sees Q3 EPS $0.97-1.05 vs $1.04 Est; Sees Sales $5.80B-6.30B
2013-04-24T22:18:00Z,Qualcomm Falls on Q2 Results; Provides Updated Forecast
2013-04-25T00:00:00Z,Are Market Factors Pushing Qualcomm Into The Penalty Box?
2013-04-25T00:00:00Z,"Qualcomm Meets Earnings, Shares Tumble - Analyst Blog"
2013-04-26T18:37:00Z,"Samsung Galaxy S4 Smartphone Includes Chips From Broadcom, Qualcomm, Atmel Corp. and Skyworks"
2013-04-29T12:59:00Z,Evercore Removed QUALCOMM from 'Conviction Buy' List
2013-05-09T19:06:00Z,"Omega's Leon Cooperman Presenting at SALT: Says Likes Citi, AIG, QUALCOMM, Transocean, Sprint, MetLife"
2013-05-14T20:25:00Z,"UPDATE: Lone Pine Shows New Stake in Tesla, Raised Stakes in lululemon, Monsanto, QUALCOMM, Lowered Stakes in Michael Kors, Disney, Liquidated Stakes in Ralph Lauren, Visa"
2013-05-15T00:00:00Z,"Leon Cooperman's Bullish Buys: Linn Energy, Chimera Investment, Occidental Petroleum, Qualcomm, ..."
2013-05-15T19:22:00Z,"UPDATE: Omega Advisors Open New Positions in Occidental, SUPERVALU, Covidien, Liquidated Western Union, Verifone, Humana, Actavis, WellPoint, Lowered Stakes in Google, DISH Networks, Raised Stake in Citi, QUALCOMM, Sprint"
2013-05-16T15:24:00Z,"(OPTIONS): Qualcomm July OTM $70 Calls Trade 10,000 Times, Under an OI of 30,200"
2013-05-30T15:32:00Z,Editor of Little Bear Blog Short Qualcomm on Report of Losing Samsung as Customer
2013-06-03T20:42:00Z,Qualcomm: Fundamental Stock Research Analysis
2013-06-06T20:24:00Z,"Topeka Capital Initiates Coverage on QUALCOMM Incorporated at Buy, Announces $65.00 PT"
