Time Data,Headline
2013-02-17T00:00:00Z,"Review: Stylish, quality headphones get popularReview: Stylish, quality headphones get popularThese high-end headphones could boost your listening experience.                                                                              Tech                                                                          10 hours, 38 minutes ago"
2013-02-17T00:00:00Z,Is Honest Abe's stovepipe hat a fake? Demand for DNA test to see if museum artifact is really Lincoln's trademark headpiece
2013-02-19T19:00:00Z,Automatic Data Processing Breaks Out Over $61.25 Resistance To Continue Up-trend
2013-03-06T00:00:00Z,Markets Get a Lift from ADP Numbers and J.C. Penney's Stock Makes New Lows
2013-03-06T11:01:00Z,"US Stock Futures Up; ADP Report, Beige Book In Focus"
2013-03-07T12:46:00Z,"BMO Capital Maintains Outperform on Automatic Data Processing, Inc., Raises PT to $68.00"
2013-03-07T13:32:00Z,UPDATE: BMO Capital Raises PT on Automatic Data Processing After Meeting with Company Management
2013-03-19T00:00:00Z,Woman drinks bottle of TADPOLES to get them through airport security
2013-03-21T00:00:00Z,pokies headphone trial cancelled in act
2013-04-03T00:00:00Z,Is ADP Pointing Towards a Fresh 'Spring Swoon'? - Ahead of Wall Street
2013-04-03T10:30:00Z,US Stock Futures Up Ahead Of ADP Report
2013-04-29T00:00:00Z,"Reviewed.com: Headphones stress fashion over value                                                                      Reviewed.com: Headphones stress fashion over value                             The vTrue headphones feature a stainless steel design and a hefty price tag of $399                                                                              Tech                                                                          1 day, 12 hours ago"
2013-05-03T00:00:00Z,ADP's 3Q Earnings Beat By a Penny - Analyst Blog
2013-05-03T11:32:00Z,"Automatic Data Processing, Inc. Reports Q3 EPS of $0.99 vs $0.98 Est; Revenue of $3.10B vs $3.11B Est"
2013-05-06T12:39:00Z,"Stifel Nicolaus Maintains Buy on Automatic Data Processing, Inc., Raises PT to $72.00"
2013-05-17T14:52:00Z,"Bank of America Maintains Buy on Automatic Data Processing, Inc., Raises PO to $78.00"
2013-05-17T15:38:00Z,UPDATE: Bank of America Raises PT on Automatic Data Processing Following Expansion Beyond Payroll
2013-05-31T00:00:00Z,Automatic Data Processing Inc. (ADP) Dividend Stock Analysis
2013-06-01T00:00:00Z,"Reviewed.com: These headphones are a perfect 10                                                      Reviewed.com: These headphones are a perfect 10                     The Beyerdynamic Custom One Pro headphones offer many levels of customization to users.The Beyerdynamic Custom One Pro headphones offer many levels of customization to users.                              Tech                              15 hours, 44 minutes agoChris Thomas, Reviewed.com / ..."
2013-06-05T10:02:00Z,"US Stock Futures Down Ahead Of ADP Report, Beige Book"
2013-06-20T16:41:00Z,ADP Entered $2B Credit Pact
2013-07-08T00:00:00Z,ADP: A Great Company Facing a Huge Problem
2013-07-09T00:00:00Z,Solar headphones can charge mobiles
2013-07-25T00:00:00Z,Beats Studio headphone makeover
2013-08-01T00:00:00Z,ADP's Q4 Earnings Lag - Analyst Blog
2013-08-01T11:31:00Z,"Automatic Data Processing, Inc. Reports Q4 EPS of $0.55 vs $0.57 Est"
2013-08-02T12:18:00Z,"Susquehanna Downgrades Automatic Data Processing, Inc. to Neutral"
2013-08-14T10:38:00Z,"JP Morgan Maintains Neutral on Automatic Data Processing, Inc., Raises PT to $78.00"
2013-08-27T17:03:00Z,ADP Receives Notice of Possible Unauthorized Access
2013-08-27T17:14:00Z,"ADP Shares Ticked Lower on Headline of Possible Unauthorized Access, Now Hearing Notice Was for Advanced Data Processing, Not Automatic Data Processing; ADP Shares Bouncing"
2013-08-28T00:00:00Z,'You can't judge people by the way they look': The moment honest high school footballers stumbled into accidentally deserted store... and left EXACT change for their headphones and batteries
2013-09-04T17:46:00Z,"QUALCOMM Exec at Co. Event Says Will to Begin Selling Smart Watch Named Toq, Will Have Always On Display, Will Have Wireless Charger, Headphones"
2013-09-05T11:39:00Z,US Stock Futures Flat; All Eyes On ADP Report
2013-09-09T00:00:00Z,Chemtura Hikes Naugalube ADPA Prices - Analyst Blog
2013-09-24T11:43:00Z,"RBC Capital Downgrades Automatic Data Processing, Inc. to Sector Perform, Raises PT to $77.00"
2013-10-02T11:08:00Z,US Stock Futures Down; ADP Report In Focus
2013-10-28T12:25:00Z,"Credit Suisse Added Bristol-Myers Squibb, Vantiv to 'US Focus List,' ADP, Rowan Companies Removed"
2013-10-30T00:00:00Z,ADP's Q1 Earnings & Rev Beat Estimates - Analyst Blog
2013-10-30T11:16:00Z,"US Stock Futures Up; ADP Report, Fed Decision In Focus"
2013-10-30T11:33:00Z,"Automatic Data Processing, Inc. Reports Q3 EPS of $0.68 vs $0.66 Est; Revenue of $2.80B vs $2.81B Est"
2013-10-31T14:43:00Z,UPDATE: BMO Capital Markets Reiterates on Automatic Data Processing on Expected New Bookings Growth
2013-11-01T00:00:00Z,"They're creepy and they're kooky! Nicole Richie, Joel Madden and their two children dress as the Addams Family for Halloween Deadpan in photo"
2013-11-12T18:16:00Z,Automatic Data Processing Raises Qtr. Dividend from $0.435 to $0.48/Share
2013-11-13T14:15:00Z,Juniper Networks Names Shaygan Kheradpir CEO
2013-11-22T00:00:00Z,Automatic Data Processing Inc. (ADP) Dividend Stock Analysis
2013-11-30T00:00:00Z,New products: Urbanears headphones are washer-friendly
2013-12-04T00:00:00Z,Family of 'gentle giant' killed for his Dr Dre headphones can't afford to bury him or even get his body from the morgue
2013-12-04T12:12:00Z,US Stock Futures Edge Higher Ahead Of ADP Report
2013-12-05T11:27:00Z,"Morgan Stanley Initiates Coverage on Automatic Data Processing, Inc. at Equal-weight, Announces $82.00 PT"
2013-12-05T15:14:00Z,UPDATE: Morgan Stanley Initiates Coverage on Automatic Data Processing as Preference at Current Valuation
2013-12-14T00:00:00Z,These handsome headphones will turn your head
2013-12-28T00:00:00Z,New products: Headphones connect with memory card
2013-12-28T00:00:00Z,"That's pretty fishy! Girl, 14, opens Beats by Dr Dre headphones Christmas present bought at Wal-Mart only to find cans of TUNA in packaging"
2013-12-28T00:00:00Z,"That's pretty fishy Walmart! Girl, 14, opens Christmas present she thinks are Beats by Dre headphones but turns out to be TUNA FISH in headphone packaging"
2013-12-30T00:00:00Z,"Change Agents: How Beats by Dr. Dre altered a generation of soundChange Agents: How Beats by Dr. Dre altered a generation of soundIf you were asked to design a cool new headphone, would you have come up with Beats?If you were asked to design a cool new headphone, would you have come up with Beats?Tech5 hours, 50 minutes agoMarco della Cava"
2013-12-31T00:00:00Z,"Meet the guy who left Apple to design BeatsMeet the guy who left Apple to design BeatsIf you were asked to design a cool new headphone, would you have come up with Beats?If you were asked to design a cool new headphone, would you have come up with Beats?Tech6 hours, 12 minutes agoMarco della Cava"
2014-01-08T12:16:00Z,"US Stock Futures Edge Lower Ahead Of ADP Report, FOMC Minutes"
2014-01-14T00:00:00Z,How Beats headphones changed music
2014-01-14T00:00:00Z,"Talking Your Tech: 50 Cent talks headphones, DVDs"
2014-01-17T00:00:00Z,"Patrick Reed extends Humana Challenge leadPatrick Reed extends Humana Challenge leadReed shoots another 9-under 63 to push lead to two strokes.Reed shoots another 9-under 63 to push lead to two strokes.Golf1 hour, 15 minutes ago"
2014-01-18T00:00:00Z,New York Jets quarterback Geno Smith 'kicked off Virgin Flight for refusing to put his headphones away for take off'
2014-01-29T00:00:00Z,"ADP, Paychex Provide Payroll Services, Dividends"
2014-02-04T00:00:00Z,"Castaway's family thought he was deadCastaway's family thought he was deadParents of Salvadoran castaway say they had lost touch with son years ago.Parents of Salvadoran castaway say they had lost touch with son years ago.World3 hours, 12 minutes agoMarcos Aleman"
2014-02-05T00:00:00Z,"ADP Beats on Q2 Earnings, Revs - Analyst Blog"
2014-02-05T12:12:00Z,US Stock Futures Flat; All Eyes On ADP Report
2014-02-05T12:31:00Z,"Automatic Data Processing, Inc. Reports Q2 EPS of $0.78 vs $0.77 Est; Revenue of $2.98B vs $2.94B Est"
2014-02-05T13:27:00Z,UPDATE: ADP Posts Upbeat FQ2 Results
2014-02-06T17:48:00Z,"Bloomberg Reporting Progenix, Salix Informed by FDA That ADPAC Meeting Postponed; FDA Cited Scheduling Conflicts"
2014-02-07T00:00:00Z,SOCHI MONEY PIT$9.4B Olympic roadpaved with corruption
2014-02-09T00:00:00Z,These headphones look as good as they sound
2014-02-21T00:00:00Z,The moment woman jogger in headphones is knocked to the floor and handcuffed by cops because she didn't hear when they tried to ticket her for jaywalking
2014-02-22T00:00:00Z,Low-priced headphones really cut out the noise
2014-02-22T00:00:00Z,Cops DEFEND arrest of jogger who was tackled and handcuffed 'when she didn't hear cops because of headphones'
2014-02-22T00:00:00Z,"'Thank you, Lord, that it is a controversy in Austin': Police chief goes on sarcastic rant defending arrest of jogger who was grabbed by the hand and handcuffed 'when she didn't hear cops telling her to stop because of headphones'"
2014-02-24T00:00:00Z,sach tadpole mystery 2402
2014-02-24T00:00:00Z,tadpole science underground
2014-03-01T00:00:00Z,Can you get good headphones for $20? Absolutely
2014-03-05T00:00:00Z,Private sector adds 139K jobs in February: ADP
2014-03-05T12:32:00Z,US Stock Futures Flat Ahead Of ADP Jobs Report
2014-03-07T00:00:00Z,"Wall Street's massive sweet tooth for SkullcandyWall Street's massive sweet tooth for SkullcandyMarketer of headphones and earbuds rocks on sales outlook, shares up 24%.Marketer of headphones and earbuds rocks on sales outlook, shares up 24%.Markets53 minutes ago %}Gary Strauss"
2014-03-07T00:00:00Z,"Boy, 17, is fatally hit by a train on his way to school 'because he was listening to headphones and couldn't hear it'"
2014-03-10T13:31:00Z,UPDATE: Stifel Reiterates on Automatic Data Processing Following Management Meetings
2014-04-02T11:32:00Z,US Stock Futures Edge Higher Ahead Of ADP Report
2014-04-09T00:00:00Z,"Beats, Apple rising as teen headphone brands"
2014-04-10T13:02:00Z,"ADP Reports Plan for Spin-Off of Dealer Services Unit, Expecting to Get At Least $700M 'in Tax-Free Manner'"
2014-04-10T13:04:00Z,UPDATE: ADP Announces Plan for Spin-Off of Dealer Services Business
2014-04-10T13:16:00Z,Moody's Downgrades ADP from Aaa to Aa1; Outlook Stable
2014-04-10T15:50:00Z,S&P Downgrades ADP from AAA to AA; Outlook Stable
2014-04-14T00:00:00Z,ADP Dips on Dealer Services Spin-Off Plan - Analyst Blog
2014-04-16T19:00:00Z,ADP Issues Release Recommending Holders Reject TRC Capital's Below-Market Price Mini-Tender Offer
2014-04-16T19:02:00Z,UPDATE: ADP Issues Release Recommending Holders Reject TRC Capital's Below-Market Price Mini-Tender Offer
2014-04-25T00:00:00Z,The new girls-only headphones designed to give women the sound they prefer - a deeper bass and natural sounding vocals
2014-04-29T00:00:00Z,Will Automatic Data Processing (ADP) Miss Earnings? - Analyst Blog
2014-04-30T00:00:00Z,"ADP Misses on Q3 Earnings, Revs - Analyst Blog"
2014-04-30T00:00:00Z,"On GDP, ADP and S&P - Ahead of Wall Street"
2014-05-04T00:00:00Z,The Force is with these 'Star Wars/ headphonesThe Force is with these 'Star Wars/ headphonesNew headphones from 50 Cent's SMS Audio have 'Star Wars' appeal.New headphones from 50 Cent's SMS Audio have 'Star Wars' appeal.Personal46 minutes agoMike Snider
2014-05-05T00:00:00Z,Claims Apple is set to launch headphones that can monitor wearer's pulse revealed to be a HOAX using anonymous gossip app Secret
2014-05-08T00:00:00Z,Apple set to acquire headphone maker Beats
2014-05-08T00:00:00Z,Apple set to acquire headphone maker Beats1 minute              | Tech
2014-05-09T00:00:00Z,Why Apple is so interested in Beats: It’s not about the headphones
2014-05-09T00:00:00Z,Why does Apple want Dr. Dre’s Beats? Hint: It’s not about the headphones.
2014-05-16T00:00:00Z,Automatic Data Processing Inc. (ADP) Dividend Stock Analysis
2014-05-24T00:00:00Z,V-Moda XS Headphones: Fashionable performance
2014-05-28T00:00:00Z,Apple buys Beats: $3billion deal confirmed as iPhone maker snaps up Dr Dre's headphone firm in its biggest ever acquisition
2014-05-29T17:07:00Z,roberto pedone Tweet: '$SKUL sells similar headphones like Beats makes - skullcandy.com/shop/headphones Valuations in the group could ramp'
2014-06-04T11:34:00Z,US Stock Futures Edge Lower Ahead Of ADP Report
2014-06-05T12:22:00Z,Morgan Stanley Remains Confident In Automatic Data Processing Following Management Meeting
2014-06-06T00:00:00Z,Is Apple about to kill off the headphone socket? New digital audio system using lightning connecter revealed - but you'll need to buy new headphones to use it
2014-06-07T00:00:00Z,Audio-Technica headphones come up short
2014-06-09T15:11:00Z,ADP Spikes to High on Volume
2014-06-10T00:00:00Z,The PadPhone is tablet + phone. Should you buy?
2014-06-10T00:00:00Z,Song premiere: Matt Nathanson's 'Headphones'
2014-06-13T00:00:00Z,Relief for Nektar after AADPAC Voting - Analyst Blog
2014-06-16T00:00:00Z,The reason your headphones are always getting tangled
2014-06-20T00:00:00Z,Harman Acquires Yurbuds LLC to Develop Sports Headphones - Analyst Blog
2014-06-27T11:42:00Z,"Barclays Dow Automatic Data Processing, Inc. to Equal-weight"
2014-07-02T00:00:00Z,Good News from ADP - Ahead of Wall Street
2014-07-02T11:36:00Z,US Stock Futures Edge Higher Ahead Of ADP Report
2014-07-02T20:26:00Z,Payroll Data Forecasts In Doubt Following ADP Report's Upside Surprise
2014-07-25T00:00:00Z,"What's it like to interpret for Gorbachev, Ahmadinejad or Deng Xiaoping? Luke Harding hears about rows, headphone malfunctions – and which US president always carried notes"
2014-07-25T14:21:00Z,UPDATE: Bank Of America Reiterates Automatic Data Processing As Dealer Spin-Off May Unlock Value
2014-07-26T00:00:00Z,New Products: Headphones that hang from your ears
2014-07-31T00:00:00Z,Automatic Data Processing (ADP) Posts In Line Q4 Earnings - Analyst Blog
2014-07-31T11:30:00Z,"Automatic Data Processing, Inc. Reports Q4 EPS of $0.60 vs $0.63 Est; Revenue of $3.07B vs $3.03B Est"
2014-07-31T11:31:00Z,"ADP Expecting FY15 Sales Growth 7-8%, EPS Growth 11-13%"
2014-07-31T12:49:00Z,UPDATE: ADP Posts In-Line FQ4 Earnings
2014-08-01T13:11:00Z,UPDATE: Deutsche Bank Reiterates On Automatic Data Processing Following Dealer Spin-Off
2014-08-05T20:17:00Z,ADP Adds 30M Shares To Buyback
2014-08-15T00:00:00Z,50 Cent unveils range of headphones that monitor your heart rate - and  NEVER need charging
2014-08-18T00:00:00Z,"Weekly 52-Week Highs Highlight: RY, DIS, WF, ADP"
2014-08-19T11:04:00Z,ADP Says Its Spun Off Dealer Services Business Will Be Called CDK Global
2014-08-27T00:00:00Z,Review: Mo-Fi headphones have more power
2014-09-04T11:12:00Z,"Automatic Data Processing, Inc. Holding Its Own Vs. The High-Flying Indices"
2014-09-04T11:35:00Z,"US Stock Futures Gain; ADP, Jobless Claims Data In Focus"
2014-09-12T12:01:00Z,ADP Announces Record Date For Spin-off Of CDK Global Shares
2014-09-16T14:12:00Z,ADP Offers Distribution Ratio for Spinoff: Holders to Receive One Share of CDK Global Stock for Every Three Shares Held
2014-09-17T00:00:00Z,Automatic Data Processing Announces Segment Spinoff Date - Analyst Blog
2014-09-17T12:02:00Z,ADP AdvancedMD EHR Receives ONC-ACB Certification by Drummond Group
2014-09-22T15:18:00Z,Automatic Data Processing Testing Long Term Uptrend Channel; Profit-Taking Time?
2014-09-26T00:00:00Z,Headphone market rocking; Sales cranked up to 11
2014-09-29T00:00:00Z,"ADP, Ceridian Making HR Software Market More Cloudy"
2014-09-29T11:31:00Z,ADP Expecting FY15 Earnings Growth in 12-14%
2014-09-29T11:35:00Z,"Automatic Data Processing, Inc. Sees FY2015 EPS $2.87-2.93 Which May Not Compare $3.52 Est"
2014-09-30T00:00:00Z,Automatic Data Processing Revises Fiscal 2015 Guidance - Analyst Blog
2014-10-01T00:00:00Z,"Weak Data Send Stocks Lower; Acuity Brands Jumps, ADP Dives"
2014-10-01T11:32:00Z,"ADP Closes Spinoff of CDK Globalk, Holders Received One Share of CDK for Every Three ADP Shares Held"
2014-10-01T11:38:00Z,US Stock Futures Edge Lower Ahead Of ADP Report
2014-10-01T12:03:00Z,UPDATE: Credit Suisse Reiterates On Automatic Data Processing On Model Update
2014-10-08T16:40:00Z,"WSJ Running Story 'Citi, Regions, E*Trade, ADP Saw Traffic Linked to J.P. Morgan Hackers'"
2014-10-11T00:00:00Z,"Beats headphones make fashion statement, sound great"
2014-10-14T12:32:00Z,ADP Provides Enhanced Self-Directed Brokerage Account Option To Retirement Plan Participants Through New Business Relationship With TD Ameritrade
2014-10-21T00:00:00Z,Koss Reshapes Personal Listening With the Evolutionary SP Series Headphones
2014-10-22T00:00:00Z,Automatic Data Processing Inc. (ADP) Dividend Stock Analysis
2014-10-23T08:57:00Z,"Globoforce, ADP Announce New Strategic Alliance"
2014-10-27T00:00:00Z,Will Automatic Data Processing (ADP) Miss Earnings in Q4? - Analyst Blog
2014-10-28T00:00:00Z,Will Automatic Data Processing (ADP) Miss Earnings in Q4? (revised) - Analyst Blog
2014-10-28T00:00:00Z,Will Automatic Data Processing (ADP) Miss Earnings? (revised) - Analyst Blog
2014-10-29T00:00:00Z,"Automatic Data Processing (ADP) Tops Q1 Earnings, Sales Up Y/Y - Analyst Blog"
2014-10-29T11:30:00Z,"Automatic Data Processing, Inc. Reports Q1 EPS of $0.62 vs $0.60 Est; Revenue of $2.57B vs $2.55B Est"
2014-10-30T00:00:00Z,Adeptus Health (ADPT) Jumps: Stock Moves 16.5% Higher - Tale of the Tape
2014-11-03T16:46:00Z,"UPDATE: Rand Capital Increases Net Asset Value to $4.47, One New Investment in Crashmob, Inc., Two Follow-On Investments, Sale of QuaDPharma and Continued Stock Repurchase Plan"
2014-11-04T00:00:00Z,"$700 headphones, a $365 mug set - and of course, her own book: Oprah's Favorite Things of 2014 revealed"
2014-11-05T00:00:00Z,Can the Uptrend Continue for Adeptus (ADPT)? - Tale of the Tape
2014-11-05T12:18:00Z,"US Stock Futures Surge Ahead Of Earnings, ADP Data"
2014-11-05T13:21:00Z,ADP Employment Report Points To Strengthening Jobs Outlook
